start_date,priority,experience_cat,team_size,budget,type,status,end_date
2025-10-12,medium,medium,6,55700,chore,completed,2025-10-25
2025-10-12,low,high,6,28600,chore,ongoing,
2025-10-12,medium,medium,5,63400,bug,ongoing,
2025-10-12,high,medium,8,67700,chore,completed,2025-10-19
2025-10-12,high,low,7,74900,bug,ongoing,
2025-10-12,medium,low,6,22200,bug,ongoing,
2025-10-12,medium,medium,5,60200,feature,ongoing,
2025-10-12,high,medium,5,78200,bug,completed,2025-10-24
2025-10-12,medium,medium,6,53600,feature,completed,2025-10-30
2025-10-12,medium,high,6,62800,feature,completed,2025-10-31
2025-10-12,medium,high,7,45100,bug,ongoing,
2025-10-12,low,low,5,68000,bug,ongoing,
2025-10-12,medium,low,5,64400,feature,completed,2025-10-22
2025-10-12,medium,low,4,59400,feature,completed,2025-10-18
2025-10-12,high,medium,6,90000,bug,ongoing,
2025-10-12,medium,low,5,45600,chore,completed,2025-10-19
2025-10-12,high,medium,8,48600,bug,ongoing,
2025-10-12,medium,low,6,68600,bug,completed,2025-10-26
2025-10-12,medium,medium,6,51500,bug,ongoing,
2025-10-12,medium,medium,12,54800,chore,completed,2025-10-24
2025-10-12,high,low,4,64100,feature,ongoing,
2025-10-12,high,low,6,37400,chore,ongoing,
2025-10-12,high,medium,5,58600,bug,completed,2025-10-17
2025-10-12,medium,high,6,53500,feature,ongoing,
2025-10-12,medium,medium,11,62000,feature,completed,2025-10-25
2025-10-12,high,high,5,47800,bug,completed,2025-10-19
2025-10-12,medium,high,6,49000,bug,ongoing,
2025-10-12,high,medium,4,31300,bug,ongoing,
2025-10-12,high,low,3,28000,feature,ongoing,
2025-10-12,medium,low,3,56200,bug,completed,2025-10-20
2025-10-12,medium,medium,6,78800,doc,ongoing,
2025-10-12,high,low,5,44300,bug,ongoing,
2025-10-12,low,medium,4,40000,feature,completed,2025-10-18
2025-10-12,medium,medium,5,48500,chore,completed,2025-10-18
2025-10-12,medium,high,8,56300,feature,ongoing,
2025-10-12,low,medium,8,46800,bug,ongoing,
2025-10-12,medium,low,9,42200,feature,completed,2025-10-29
2025-10-12,low,low,6,71100,bug,ongoing,
2025-10-12,medium,high,2,48000,bug,completed,2025-10-20
2025-10-12,high,medium,6,44400,feature,ongoing,
2025-10-12,medium,medium,7,50600,feature,ongoing,
2025-10-12,medium,medium,9,55500,bug,ongoing,
2025-10-12,low,medium,4,46900,feature,ongoing,
2025-10-12,high,high,8,45500,chore,ongoing,
2025-10-12,medium,low,7,56000,feature,completed,2025-10-28
2025-10-12,medium,high,8,74900,chore,completed,2025-10-14
2025-10-12,medium,high,3,72700,bug,completed,2025-10-21
2025-10-12,low,low,4,74200,chore,completed,2025-10-25
2025-10-12,high,medium,4,23400,bug,ongoing,
2025-10-12,medium,low,8,54800,feature,ongoing,
2025-10-12,medium,high,5,53600,doc,ongoing,
2025-10-13,low,low,9,45600,feature,completed,2025-10-20
2025-10-13,low,medium,6,52100,feature,completed,2025-10-28
2025-10-13,low,high,10,31400,bug,ongoing,
2025-10-13,medium,low,2,62100,bug,completed,2025-10-30
2025-10-13,low,medium,6,57100,bug,completed,2025-10-23
2025-10-13,low,low,4,55100,chore,completed,2025-10-19
2025-10-13,medium,medium,8,80200,feature,completed,2025-10-17
2025-10-13,medium,low,5,64700,bug,ongoing,
2025-10-13,medium,medium,3,38800,feature,ongoing,
2025-10-13,high,medium,7,48100,bug,completed,2025-10-25
2025-10-13,low,medium,10,64300,bug,ongoing,
2025-10-13,high,high,6,55400,feature,completed,2025-10-19
2025-10-13,low,medium,6,70000,feature,completed,2025-10-28
2025-10-13,low,medium,4,60000,bug,ongoing,
2025-10-13,low,high,8,63800,bug,ongoing,
2025-10-13,low,medium,6,45100,feature,completed,2025-10-20
2025-10-13,high,low,2,63100,bug,ongoing,
2025-10-13,medium,high,9,51100,feature,ongoing,
2025-10-13,medium,high,3,36600,doc,completed,2025-10-21
2025-10-13,high,low,5,62300,bug,completed,2025-10-19
2025-10-13,medium,medium,8,36500,bug,ongoing,
2025-10-13,low,low,6,55600,feature,ongoing,
2025-10-13,low,medium,4,25200,chore,completed,2025-10-31
2025-10-13,high,medium,7,21100,feature,ongoing,
2025-10-13,low,low,6,46900,bug,ongoing,
2025-10-13,medium,medium,8,61700,bug,ongoing,
2025-10-13,medium,medium,3,28000,bug,completed,2025-10-22
2025-10-13,medium,medium,7,73300,chore,completed,2025-10-27
2025-10-13,low,low,11,48800,chore,ongoing,
2025-10-13,medium,medium,7,61500,bug,ongoing,
2025-10-13,medium,medium,4,46700,bug,ongoing,
2025-10-13,medium,high,4,44200,feature,ongoing,
2025-10-13,low,medium,6,52200,bug,completed,2025-10-23
2025-10-13,medium,medium,8,54100,bug,completed,2025-10-19
2025-10-13,medium,medium,6,49200,feature,ongoing,
2025-10-13,high,medium,9,30100,feature,ongoing,
2025-10-13,medium,low,4,51200,bug,completed,2025-10-21
2025-10-13,high,medium,8,32100,feature,completed,2025-10-20
2025-10-13,low,medium,7,49800,chore,ongoing,
2025-10-13,high,low,6,58200,bug,completed,2025-10-24
2025-10-14,medium,medium,8,67100,bug,ongoing,
2025-10-14,medium,medium,4,52100,bug,ongoing,
2025-10-14,medium,medium,3,37700,feature,ongoing,
2025-10-14,low,medium,6,64200,bug,ongoing,
2025-10-14,medium,low,8,39500,bug,completed,2025-10-20
2025-10-14,high,medium,5,52400,bug,ongoing,
2025-10-14,medium,high,5,56600,bug,completed,2025-10-31
2025-10-14,high,medium,5,76800,feature,ongoing,
2025-10-14,high,low,5,40600,feature,ongoing,
2025-10-14,low,medium,4,27800,bug,completed,2025-10-27
2025-10-14,low,medium,6,46200,bug,completed,2025-10-31
2025-10-14,low,medium,5,57600,bug,ongoing,
2025-10-14,high,medium,8,27200,bug,ongoing,
2025-10-14,medium,medium,5,67400,feature,ongoing,
2025-10-14,low,medium,7,49600,bug,completed,2025-10-19
2025-10-14,high,low,9,54100,bug,completed,2025-10-31
2025-10-14,medium,low,5,60400,bug,completed,2025-10-23
2025-10-14,low,high,7,33300,bug,ongoing,
2025-10-14,medium,high,6,42500,bug,ongoing,
2025-10-14,medium,medium,3,58200,chore,completed,2025-10-19
2025-10-14,low,medium,6,54000,feature,ongoing,
2025-10-14,medium,low,8,50700,feature,completed,2025-10-21
2025-10-14,high,low,4,54700,bug,ongoing,
2025-10-14,high,low,7,65800,feature,ongoing,
2025-10-14,medium,medium,6,54600,bug,ongoing,
2025-10-14,high,low,9,51900,bug,ongoing,
2025-10-14,medium,low,9,39800,feature,completed,2025-10-28
2025-10-14,medium,medium,10,23300,feature,ongoing,
2025-10-14,medium,medium,10,35100,feature,ongoing,
2025-10-14,medium,medium,4,39000,bug,completed,2025-10-25
2025-10-14,medium,low,8,56700,bug,ongoing,
2025-10-14,high,low,7,34100,feature,ongoing,
2025-10-14,high,low,7,36600,chore,ongoing,
2025-10-14,high,high,2,40100,bug,completed,2025-10-22
2025-10-15,high,high,1,39900,feature,ongoing,
2025-10-15,high,low,9,53600,bug,ongoing,
2025-10-15,high,medium,6,57400,feature,ongoing,
2025-10-15,medium,low,8,52200,feature,ongoing,
2025-10-15,medium,medium,2,67000,bug,completed,2025-10-27
2025-10-15,medium,medium,4,42500,bug,ongoing,
2025-10-15,medium,low,6,47000,bug,ongoing,
2025-10-15,low,medium,9,42700,bug,ongoing,
2025-10-15,medium,medium,7,63200,bug,ongoing,
2025-10-15,medium,medium,5,82000,bug,ongoing,
2025-10-15,high,high,5,88400,bug,completed,2025-10-26
2025-10-15,medium,medium,7,70900,chore,ongoing,
2025-10-15,low,medium,8,82200,feature,ongoing,
2025-10-15,medium,high,6,40900,bug,ongoing,
2025-10-15,low,low,6,38300,feature,ongoing,
2025-10-15,low,medium,7,46400,feature,ongoing,
2025-10-15,high,high,8,54700,bug,ongoing,
2025-10-15,low,low,10,62900,chore,completed,2025-10-22
2025-10-15,medium,medium,7,28400,feature,completed,2025-10-28
2025-10-15,low,low,9,23100,bug,ongoing,
2025-10-15,low,high,8,33000,feature,completed,2025-10-28
2025-10-15,medium,medium,7,32800,chore,completed,2025-10-28
2025-10-15,medium,medium,8,66900,feature,completed,2025-10-26
2025-10-15,medium,medium,8,67200,feature,ongoing,
2025-10-16,low,low,10,60100,feature,ongoing,
2025-10-16,high,medium,7,51800,bug,ongoing,
2025-10-16,low,high,7,40300,bug,completed,2025-10-23
2025-10-16,low,low,8,63200,feature,ongoing,
2025-10-16,low,medium,7,59800,feature,completed,2025-10-31
2025-10-16,low,high,11,51200,bug,ongoing,
2025-10-16,high,low,7,71400,bug,ongoing,
2025-10-16,medium,low,6,54500,bug,completed,2025-10-27
2025-10-16,medium,medium,6,43400,chore,completed,2025-10-19
2025-10-16,low,high,6,46000,bug,ongoing,
2025-10-16,medium,medium,6,60900,feature,completed,2025-10-20
2025-10-16,high,medium,7,39600,doc,ongoing,
2025-10-16,high,medium,3,57400,feature,ongoing,
2025-10-16,low,low,5,56300,bug,ongoing,
2025-10-16,low,high,5,62800,feature,ongoing,
2025-10-16,low,low,5,36600,feature,ongoing,
2025-10-16,medium,low,8,50400,bug,completed,2025-10-30
2025-10-16,high,low,8,40200,bug,ongoing,
2025-10-16,medium,low,6,58500,bug,completed,2025-10-21
2025-10-16,low,medium,6,41000,bug,ongoing,
2025-10-16,medium,medium,4,51800,feature,completed,2025-10-20
2025-10-16,high,high,5,58400,feature,ongoing,
2025-10-16,medium,medium,8,55000,bug,ongoing,
2025-10-16,high,low,4,52100,feature,ongoing,
2025-10-16,medium,medium,3,39900,feature,ongoing,
2025-10-16,medium,medium,6,48800,bug,ongoing,
2025-10-16,medium,high,11,44500,doc,completed,2025-10-31
2025-10-16,high,high,6,57500,feature,ongoing,
2025-10-16,medium,medium,7,48700,chore,ongoing,
2025-10-16,medium,low,5,43400,chore,completed,2025-10-25
2025-10-16,high,high,5,81700,bug,ongoing,
2025-10-16,high,low,5,36400,bug,completed,2025-10-27
2025-10-16,medium,low,7,44300,chore,ongoing,
2025-10-16,low,medium,3,24500,doc,ongoing,
2025-10-16,medium,medium,5,52200,bug,completed,2025-10-29
2025-10-16,medium,medium,8,67800,chore,completed,2025-10-28
2025-10-16,low,medium,4,44300,bug,ongoing,
2025-10-16,medium,medium,5,31400,feature,ongoing,
2025-10-16,medium,medium,6,12400,feature,ongoing,
2025-10-17,medium,high,7,47600,chore,completed,2025-10-27
2025-10-17,low,medium,11,50500,feature,completed,2025-10-30
2025-10-17,low,low,7,34300,feature,ongoing,
2025-10-17,medium,medium,9,45700,feature,completed,2025-10-27
2025-10-17,low,high,5,28200,bug,ongoing,
2025-10-17,low,low,6,25300,bug,ongoing,
2025-10-17,medium,medium,7,51300,feature,completed,2025-10-30
2025-10-17,low,medium,9,85500,bug,ongoing,
2025-10-17,medium,medium,5,35300,feature,ongoing,
2025-10-17,medium,low,8,51100,feature,completed,2025-10-28
2025-10-17,high,medium,10,31400,bug,ongoing,
2025-10-17,low,low,6,62700,bug,ongoing,
2025-10-17,high,high,7,29100,bug,ongoing,
2025-10-17,medium,high,8,65600,feature,ongoing,
2025-10-17,high,medium,11,51200,bug,ongoing,
2025-10-17,high,medium,7,65000,feature,ongoing,
2025-10-17,high,medium,4,61500,chore,completed,2025-10-28
2025-10-17,medium,medium,8,47700,bug,ongoing,
2025-10-17,high,low,5,48700,feature,ongoing,
2025-10-17,medium,medium,8,29300,feature,completed,2025-10-29
2025-10-17,medium,low,8,65500,doc,ongoing,
2025-10-17,low,medium,13,61200,bug,completed,2025-10-27
2025-10-17,low,high,7,39000,feature,completed,2025-10-22
2025-10-17,high,high,4,41800,bug,ongoing,
2025-10-17,high,medium,7,47200,feature,ongoing,
2025-10-17,medium,low,7,49700,feature,completed,2025-10-25
2025-10-17,high,medium,6,26700,bug,ongoing,
2025-10-17,low,medium,9,27100,feature,completed,2025-10-29
2025-10-17,medium,high,8,17900,bug,ongoing,
2025-10-17,high,medium,5,53200,bug,completed,2025-10-22
2025-10-17,medium,medium,7,40800,bug,ongoing,
2025-10-17,low,medium,3,63700,feature,completed,2025-10-23
2025-10-17,high,medium,6,46400,feature,ongoing,
2025-10-17,high,medium,8,44300,bug,ongoing,
2025-10-17,high,medium,8,51900,bug,completed,2025-10-29
2025-10-17,high,high,7,40400,feature,ongoing,
2025-10-17,medium,low,8,44900,feature,completed,2025-10-27
2025-10-17,medium,low,6,44100,feature,completed,2025-10-25
2025-10-17,medium,high,4,38200,doc,ongoing,
2025-10-17,medium,medium,4,24300,bug,completed,2025-10-27
2025-10-17,high,medium,9,63800,bug,ongoing,
2025-10-17,low,low,6,43400,feature,completed,2025-10-22
2025-10-17,medium,low,5,26000,bug,completed,2025-10-25
2025-10-17,medium,high,2,53500,bug,ongoing,
2025-10-17,high,high,3,68100,bug,completed,2025-10-30
2025-10-17,medium,low,3,67300,feature,completed,2025-10-25
2025-10-17,low,medium,5,31900,bug,ongoing,
2025-10-17,high,medium,6,57600,feature,completed,2025-10-29
2025-10-17,medium,medium,8,56600,bug,completed,2025-10-30
2025-10-17,medium,low,7,47000,feature,ongoing,
2025-10-17,medium,high,8,43400,bug,ongoing,
2025-10-17,medium,medium,7,57700,chore,completed,2025-10-21
2025-10-18,medium,medium,5,57200,bug,ongoing,
2025-10-18,low,low,8,84600,bug,ongoing,
2025-10-18,medium,medium,6,48700,bug,completed,2025-10-24
2025-10-18,low,low,8,37000,feature,ongoing,
2025-10-18,low,low,6,45800,doc,ongoing,
2025-10-18,medium,medium,5,52600,feature,ongoing,
2025-10-18,medium,low,5,35500,feature,ongoing,
2025-10-18,low,low,7,32300,feature,ongoing,
2025-10-18,low,medium,7,46700,bug,completed,2025-10-30
2025-10-18,high,medium,8,32000,feature,completed,2025-10-26
2025-10-18,medium,high,5,62400,bug,ongoing,
2025-10-18,medium,medium,7,53700,feature,completed,2025-10-22
2025-10-18,medium,low,8,52800,feature,ongoing,
2025-10-18,high,high,7,46700,feature,ongoing,
2025-10-18,medium,high,11,79400,bug,ongoing,
2025-10-18,high,low,7,57100,feature,ongoing,
2025-10-18,medium,medium,3,76400,bug,completed,2025-10-29
2025-10-18,medium,medium,5,54400,feature,completed,2025-10-20
2025-10-18,medium,medium,6,42500,bug,ongoing,
2025-10-18,high,low,3,87400,chore,ongoing,
2025-10-18,medium,low,8,46000,feature,ongoing,
2025-10-18,high,medium,6,6500,bug,ongoing,
2025-10-18,high,medium,6,13600,bug,ongoing,
2025-10-18,medium,medium,5,53400,feature,completed,2025-10-30
2025-10-18,medium,medium,1,5000,bug,ongoing,
2025-10-18,high,high,6,41900,doc,completed,2025-10-23
2025-10-18,low,high,6,57000,feature,ongoing,
2025-10-18,medium,low,8,59000,bug,completed,2025-10-25
2025-10-18,medium,medium,4,68200,feature,completed,2025-10-31
2025-10-18,medium,medium,5,45200,feature,ongoing,
2025-10-18,medium,low,7,67200,bug,ongoing,
2025-10-18,low,medium,7,45800,bug,completed,2025-10-26
2025-10-18,low,high,7,47300,chore,completed,2025-10-29
2025-10-18,medium,medium,6,51400,chore,completed,2025-10-26
2025-10-18,medium,low,9,42500,chore,completed,2025-10-28
2025-10-18,high,medium,10,60400,bug,ongoing,
2025-10-18,medium,low,5,14200,chore,ongoing,
2025-10-18,high,low,10,8400,chore,ongoing,
2025-10-18,medium,medium,5,34800,feature,completed,2025-10-23
2025-10-18,low,medium,5,18200,chore,completed,2025-10-30
2025-10-18,low,low,2,84000,feature,ongoing,
2025-10-18,high,medium,6,56000,feature,ongoing,
2025-10-18,low,low,9,34000,bug,ongoing,
2025-10-18,medium,medium,6,57500,bug,ongoing,
2025-10-18,low,medium,4,36100,chore,ongoing,
2025-10-18,low,high,10,48000,chore,ongoing,
2025-10-19,medium,medium,6,39600,bug,ongoing,
2025-10-19,low,medium,6,60900,bug,ongoing,
2025-10-19,low,low,5,38100,bug,completed,2025-10-21
2025-10-19,medium,low,2,64400,bug,ongoing,
2025-10-19,medium,medium,4,44800,feature,ongoing,
2025-10-19,high,high,6,58600,feature,ongoing,
2025-10-19,high,high,7,72400,bug,ongoing,
2025-10-19,medium,low,8,57100,bug,ongoing,
2025-10-19,medium,low,7,53400,bug,ongoing,
2025-10-19,low,low,10,66900,bug,completed,2025-10-25
2025-10-19,medium,medium,8,33100,bug,ongoing,
2025-10-19,low,low,8,44700,bug,ongoing,
2025-10-19,medium,medium,7,19000,bug,completed,2025-10-24
2025-10-19,high,medium,4,56000,chore,ongoing,
2025-10-19,low,medium,8,43600,feature,ongoing,
2025-10-19,medium,medium,8,54000,bug,ongoing,
2025-10-19,medium,high,4,33500,chore,ongoing,
2025-10-19,low,medium,6,61300,feature,ongoing,
2025-10-19,high,medium,9,41000,bug,ongoing,
2025-10-19,medium,low,8,40500,feature,ongoing,
2025-10-19,low,low,7,31500,feature,ongoing,
2025-10-19,medium,medium,5,33800,feature,ongoing,
2025-10-19,medium,low,8,67500,bug,ongoing,
2025-10-19,high,low,6,61600,feature,ongoing,
2025-10-19,medium,medium,8,57600,bug,ongoing,
2025-10-19,low,medium,9,59100,chore,completed,2025-10-31
2025-10-19,low,medium,9,56700,chore,ongoing,
2025-10-19,medium,low,6,44900,chore,ongoing,
2025-10-19,high,low,6,39300,feature,ongoing,
2025-10-19,medium,medium,5,43500,bug,ongoing,
2025-10-20,medium,medium,5,61800,doc,completed,2025-10-29
2025-10-20,low,low,10,38400,feature,ongoing,
2025-10-20,high,medium,6,58600,bug,ongoing,
2025-10-20,low,low,6,31600,feature,ongoing,
2025-10-20,low,low,6,64500,feature,ongoing,
2025-10-20,medium,high,4,49900,chore,ongoing,
2025-10-20,high,medium,8,28100,feature,ongoing,
2025-10-20,low,medium,6,45600,bug,completed,2025-10-23
2025-10-20,low,low,6,60200,chore,ongoing,
2025-10-20,high,high,11,60200,bug,ongoing,
2025-10-21,medium,low,4,49700,bug,ongoing,
2025-10-21,medium,medium,6,40000,chore,ongoing,
2025-10-21,high,low,5,23900,feature,ongoing,
2025-10-21,medium,low,6,54800,feature,completed,2025-10-25
2025-10-21,medium,low,6,56200,feature,completed,2025-10-28
2025-10-21,low,medium,8,34200,feature,ongoing,
2025-10-21,medium,high,6,34700,feature,ongoing,
2025-10-21,low,medium,6,35600,doc,ongoing,
2025-10-21,high,high,9,53500,bug,completed,2025-10-29
2025-10-21,high,medium,7,45100,feature,ongoing,
2025-10-21,medium,medium,8,63100,bug,ongoing,
2025-10-21,medium,high,7,52300,bug,completed,2025-10-24
2025-10-21,low,low,5,64300,bug,ongoing,
2025-10-21,medium,medium,2,51100,feature,ongoing,
2025-10-21,low,medium,9,55700,feature,ongoing,
2025-10-21,medium,medium,8,61100,feature,completed,2025-10-25
2025-10-21,medium,low,7,60300,feature,ongoing,
2025-10-21,high,medium,4,34300,feature,ongoing,
2025-10-21,high,low,8,65700,bug,ongoing,
2025-10-21,low,medium,5,78600,bug,completed,2025-10-25
2025-10-21,medium,medium,9,44900,bug,completed,2025-10-31
2025-10-21,medium,medium,5,42300,feature,ongoing,
2025-10-21,low,high,4,69900,chore,ongoing,
2025-10-21,medium,low,4,43800,chore,ongoing,
2025-10-21,medium,medium,9,50900,feature,ongoing,
2025-10-21,medium,low,7,67900,bug,ongoing,
2025-10-21,high,medium,8,13000,bug,ongoing,
2025-10-21,medium,high,6,63500,chore,completed,2025-10-28
2025-10-21,medium,high,8,50800,bug,ongoing,
2025-10-21,medium,medium,9,75600,feature,completed,2025-10-23
2025-10-21,medium,medium,7,63400,feature,completed,2025-10-29
2025-10-22,high,medium,5,51900,bug,ongoing,
2025-10-22,medium,medium,2,27100,bug,ongoing,
2025-10-22,low,medium,5,44100,bug,ongoing,
2025-10-22,low,medium,12,34900,chore,completed,2025-10-30
2025-10-22,high,low,3,39100,bug,ongoing,
2025-10-22,medium,medium,5,42100,bug,completed,2025-10-30
2025-10-22,high,medium,6,50900,bug,ongoing,
2025-10-22,low,low,6,51800,bug,ongoing,
2025-10-22,low,low,7,49500,bug,ongoing,
2025-10-22,medium,high,5,50800,bug,ongoing,
2025-10-22,low,medium,4,24800,chore,completed,2025-10-27
2025-10-22,medium,medium,5,63600,bug,ongoing,
2025-10-22,low,high,7,45100,feature,ongoing,
2025-10-22,low,medium,7,29900,feature,ongoing,
2025-10-22,high,medium,6,45600,bug,ongoing,
2025-10-22,high,high,6,44600,chore,ongoing,
2025-10-22,medium,high,3,48800,feature,ongoing,
2025-10-22,low,low,8,53700,feature,ongoing,
2025-10-22,low,low,5,38100,feature,ongoing,
